,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
218,20230710-9AM_650_25_JG5_2,1.544,164.0,650,25,JG5,2,0.18864729599971736
219,20230710-9AM_650_25_JG5_3,1.602,164.0,650,25,JG5,3,0.20466251174821887
220,20230710-9AM_650_25_JG5_4,1.465,164.0,650,25,JG5,4,0.16583762469012828
221,20230710-9AM_650_25_JG5_5,1.596,164.0,650,25,JG5,5,0.20303288701471064
222,20230710-9AM_650_25_JG5_6,1.541,164.0,650,25,JG5,6,0.1878026387184193
223,20230710-9AM_650_25_JG5_7,1.599,164.0,650,25,JG5,7,0.2038484637462347
224,20230710-9AM_680_25_JG5_0,1.898,164.0,680,25,JG5,0,0.27829620809127387
225,20230710-9AM_680_25_JG5_1,1.456,164.0,680,25,JG5,1,0.16316137497701838
226,20230710-9AM_680_25_JG5_2,1.821,164.0,680,25,JG5,2,0.26030994579492
227,20230710-9AM_680_25_JG5_3,1.849,164.0,680,25,JG5,3,0.26693691115917306
228,20230710-9AM_680_25_JG5_4,1.715,164.0,680,25,JG5,4,0.23426412437878932
229,20230710-9AM_680_25_JG5_5,1.904,164.0,680,25,JG5,5,0.27966694404845555
230,20230710-9AM_680_25_JG5_6,1.826,164.0,680,25,JG5,6,0.26150077319828013
231,20230710-9AM_680_25_JG5_7,1.923,164.0,680,25,JG5,7,0.28397928423847985
232,20230710-9AM_750_25_JG5_0,1.19,164.0,750,25,JG5,0,0.07554696139253074
233,20230710-9AM_750_25_JG5_1,1.011,164.0,750,25,JG5,1,0.00475115559100102
234,20230710-9AM_750_25_JG5_2,1.185,164.0,750,25,JG5,2,0.07371835034612269
235,20230710-9AM_750_25_JG5_3,1.13,164.0,750,25,JG5,3,0.05307844348341968
236,20230710-9AM_750_25_JG5_4,1.115,164.0,750,25,JG5,4,0.04727486738417948
237,20230710-9AM_750_25_JG5_5,1.199,164.0,750,25,JG5,5,0.0788191830988487
238,20230710-9AM_750_25_JG5_6,1.134,164.0,750,25,JG5,6,0.05461305455688774
239,20230710-9AM_750_25_JG5_7,1.191,164.0,750,25,JG5,7,0.07591176148277752
240,20230710-9AM_650_25_BMS_0,1.704,164.0,650,25,BMS,0,0.2314695904306813
241,20230710-9AM_650_25_BMS_1,1.997,164.0,650,25,BMS,1,0.30037806487070257
242,20230710-9AM_650_25_BMS_2,1.498,164.0,650,25,BMS,2,0.17551181336344768
243,20230710-9AM_650_25_BMS_3,1.751,164.0,650,25,BMS,3,0.24328614608344612
244,20230710-9AM_650_25_BMS_4,1.698,164.0,650,25,BMS,4,0.22993768590793387
245,20230710-9AM_650_25_BMS_5,1.887,164.0,650,25,BMS,5,0.27577190016493136
246,20230710-9AM_650_25_BMS_6,1.59,164.0,650,25,BMS,6,0.2013971243204515
247,20230710-9AM_650_25_BMS_7,1.718,164.0,650,25,BMS,7,0.23502315949522348
248,20230710-9AM_680_25_BMS_0,1.958,164.0,680,25,BMS,0,0.291812687467119
249,20230710-9AM_680_25_BMS_1,2.366,164.0,680,25,BMS,1,0.37401474029191156
250,20230710-9AM_680_25_BMS_2,1.664,164.0,680,25,BMS,2,0.2211533219547051
251,20230710-9AM_680_25_BMS_3,2.037,164.0,680,25,BMS,3,0.3089910290001641
252,20230710-9AM_680_25_BMS_4,1.967,164.0,680,25,BMS,4,0.29380435991933673
253,20230710-9AM_680_25_BMS_5,2.197,164.0,680,25,BMS,5,0.34183005692051033
254,20230710-9AM_680_25_BMS_6,1.841,164.0,680,25,BMS,6,0.2650537885040147
255,20230710-9AM_680_25_BMS_7,2.005,164.0,680,25,BMS,7,0.3021143769562011
256,20230710-9AM_750_25_BMS_0,1.25,164.0,750,25,BMS,0,0.09691001300805642
257,20230710-9AM_750_25_BMS_1,1.325,164.0,750,25,BMS,1,0.12221587827282664
258,20230710-9AM_750_25_BMS_2,1.107,164.0,750,25,BMS,2,0.0441476208787228
